User_ID,Variant,Clicks,Conversions
17291,B,6,0
14875,B,10,0
19584,B,11,0
17171,B,12,0
18557,B,1,0
12262,B,14,0
14943,B,5,0
10899,B,13,0
12777,B,7,0
17548,B,12,0
14729,B,13,0
11602,B,4,0
11612,B,11,0
14150,B,11,0
17490,B,2,1
11144,B,15,0
10417,B,12,1
10109,B,17,0
12640,B,14,0
14977,B,19,0
11522,B,0,0
16150,B,1,0
13856,B,17,0
10625,B,5,0
18126,B,9,0
19128,B,14,0
13714,B,19,0
18337,B,3,0
14851,B,19,0
12141,B,6,0
12601,B,9,0
13145,B,7,0
13794,B,5,0
14695,B,17,0
19217,B,3,0
10313,B,18,0
17049,B,9,0
14226,B,18,1
14620,B,5,1
10248,B,2,0
10275,B,10,0
11386,B,11,0
10790,B,2,0
10149,B,5,0
14648,B,8,0
11168,B,18,0
18205,B,15,0
18436,B,16,0
10503,B,4,0
10913,B,3,0
15076,B,7,0
13968,B,0,0
17751,B,2,0
16094,B,0,0
18647,B,3,0
11898,B,15,0
18273,B,19,0
17082,B,17,0
17836,B,12,0
18832,B,5,0
10563,B,13,0
17747,B,8,0
18493,B,3,0
16838,B,17,0
11614,B,10,0
12731,B,14,0
17617,B,0,1
14788,B,0,1
12333,B,10,0
19602,B,16,0
15769,B,17,0
18270,B,17,0
14657,B,18,0
13074,B,0,0
18473,B,3,1
18397,B,16,0
19307,B,14,0
10268,B,8,0
12294,B,7,0
18252,B,14,0
15864,B,1,1
19385,B,6,0
11575,B,12,0
12092,B,13,0
13906,B,19,0
14474,B,14,0
15570,B,6,0
13175,B,5,0
18526,B,16,1
19767,B,14,1
10522,B,10,0
18194,B,5,0
13617,B,17,0
12179,B,16,0
10881,B,12,0
14009,B,16,0
18639,B,4,0
13702,B,10,0
14383,B,4,0
14168,B,7,0
17779,B,14,0
19391,B,3,0
10147,B,10,0
18934,B,17,0
18547,B,5,0
17158,B,10,0
19875,B,15,0
14848,B,3,0
10708,B,2,0
14083,B,1,0
17497,B,4,0
14677,B,18,0
11779,B,18,0
15952,B,19,0
19826,B,10,0
10887,B,15,0
11664,B,5,0
13646,B,3,0
18785,B,6,0
14753,B,10,0
17933,B,2,0
10381,B,11,0
10014,B,11,0
13253,B,1,0
10873,B,17,0
15972,B,12,0
10525,B,17,0
18301,B,15,0
11419,B,6,0
18217,B,10,0
14100,B,6,0
16740,B,2,0
18016,B,13,0
17687,B,11,0
16124,B,12,0
13889,B,4,0
11688,B,17,0
19759,B,16,0
17855,B,8,0
17736,B,3,0
18890,B,9,0
11659,B,3,0
10639,B,1,0
13340,B,17,0
17789,B,7,0
10274,B,9,0
14559,B,9,0
10240,B,19,0
17896,B,5,0
19582,B,17,0
19903,B,18,0
11450,B,12,0
18180,B,2,0
17413,B,15,0
15642,B,11,0
10796,B,11,1
17758,B,19,0
11101,B,12,0
10799,B,0,0
12657,B,14,0
17642,B,8,0
18981,B,10,0
17653,B,10,0
10890,B,17,0
11371,B,14,0
11407,B,3,1
15643,B,16,0
16158,B,10,0
17676,B,10,0
11266,B,12,0
18515,B,9,0
19700,B,17,0
15993,B,3,0
11056,B,1,0
10748,B,19,1
19693,B,6,0
10513,B,6,0
15164,B,2,0
16021,B,11,0
13373,B,7,0
14376,B,16,0
12633,B,16,0
16657,B,15,0
19279,B,14,0
15700,B,8,0
14562,B,16,0
17498,B,15,0
11428,B,15,0
13895,B,3,0
11091,B,0,0
12559,B,2,0
18854,B,17,0
16489,B,19,0
11136,B,13,0
18687,B,15,0
19314,B,14,0
15920,B,5,0
11493,B,13,0
12663,B,10,0
14735,B,7,1
13759,B,15,0
11353,B,12,0
15763,B,12,0
12726,B,15,1
12708,B,6,0
14813,B,18,0
13805,B,4,0
14357,B,16,0
14002,B,16,0
13615,B,15,0
16473,B,19,1
10726,B,16,0
19025,B,8,0
10779,B,1,0
15041,B,7,0
13032,B,8,0
16477,B,7,0
11893,B,19,0
16461,B,5,0
13404,B,18,0
18933,B,18,0
13084,B,8,0
13376,B,9,0
13925,B,3,0
17176,B,5,0
17335,B,3,0
10645,B,17,0
19164,B,18,0
15616,B,7,0
15796,B,5,0
13444,B,4,0
18664,B,12,0
11945,B,16,0
19002,B,1,0
18031,B,11,0
17729,B,14,0
10613,B,17,0
19846,B,8,0
10115,B,7,0
13229,B,19,0
13582,B,12,0
16980,B,8,0
19044,B,14,0
13010,B,12,0
12386,B,12,0
13638,B,5,0
14988,B,19,0
18098,B,17,0
14005,B,3,0
13392,B,2,0
15151,B,7,0
11985,B,9,0
12861,B,18,0
12671,B,2,0
13997,B,14,0
11819,B,18,0
16605,B,3,0
12152,B,1,0
10861,B,11,1
19552,B,4,0
10050,B,10,0
18409,B,6,0
12687,B,1,0
18245,B,16,0
12591,B,0,0
15018,B,6,0
16070,B,17,0
10193,B,19,0
16929,B,5,0
11381,B,13,0
16639,B,13,0
12823,B,6,0
10656,B,2,0
14369,B,14,0
13095,B,19,0
14532,B,18,0
12670,B,6,1
11751,B,16,1
19132,B,5,0
19821,B,9,0
16190,B,0,0
19779,B,4,0
15882,B,15,0
12151,B,18,0
14464,B,8,0
16112,B,2,0
14144,B,10,0
14520,B,9,0
14708,B,3,0
12283,B,9,0
17214,B,11,0
19867,B,7,0
16819,B,7,0
10766,B,16,0
13974,B,14,0
12031,B,0,0
16136,B,0,0
17036,B,11,0
13188,B,6,0
19499,B,15,0
12037,B,17,0
15296,B,10,0
11981,B,12,0
12537,B,10,0
16746,B,0,0
12245,B,13,0
11457,B,6,0
17509,B,18,0
19758,B,18,0
15481,B,13,0
10200,B,0,0
10914,B,5,0
12146,B,2,1
18242,B,3,0
13655,B,14,0
19453,B,1,0
11509,B,8,0
19877,B,13,0
16159,B,19,0
16294,B,2,0
16106,B,16,0
10569,B,0,0
11605,B,9,0
16332,B,2,0
18867,B,12,0
12867,B,14,0
12169,B,18,0
18007,B,11,0
19102,B,8,0
11670,B,12,0
15713,B,8,0
10370,B,2,0
14766,B,11,0
18585,B,13,0
10191,B,8,0
18088,B,6,0
17912,B,15,0
19254,B,6,0
14262,B,19,0
14767,B,16,0
19269,B,4,0
10140,B,10,0
16765,B,3,0
17668,B,16,0
10935,B,2,0
12942,B,5,0
18831,B,8,0
14799,B,14,0
10655,B,8,0
15434,B,2,0
12557,B,3,0
16587,B,3,0
18167,B,3,0
18404,B,8,0
15851,B,18,0
14252,B,9,0
11482,B,4,0
19782,B,10,0
13129,B,11,0
18056,B,8,0
12357,B,2,0
15286,B,12,0
11135,B,19,1
19330,B,2,0
18819,B,5,0
14173,B,13,0
16041,B,8,0
13185,B,2,0
11290,B,2,0
12217,B,4,0
14451,B,5,1
18513,B,6,0
19882,B,3,0
14826,B,2,0
11626,B,6,0
12239,B,7,0
11215,B,10,0
15166,B,18,0
18039,B,9,0
17157,B,4,0
11940,B,17,0
10552,B,5,0
12969,B,16,0
11385,B,4,0
19272,B,7,0
16687,B,7,0
17854,B,1,0
14277,B,7,0
17338,B,13,0
15723,B,0,0
18561,B,0,0
12349,B,10,0
13238,B,18,0
18607,B,2,0
17859,B,10,0
12208,B,18,0
11321,B,16,0
16122,B,5,0
14809,B,16,0
12994,B,11,0
17094,B,9,0
10018,B,14,0
16902,B,12,0
18814,B,5,0
17964,B,8,0
17275,B,19,0
19951,B,11,0
17125,B,14,0
15931,B,11,0
18923,B,3,0
11438,B,1,0
11769,B,10,0
12760,B,7,0
17167,B,10,0
12945,B,14,0
12023,B,3,0
19974,B,0,0
13215,B,15,0
11919,B,18,0
13952,B,9,0
14981,B,14,0
12366,B,12,0
13662,B,9,1
12095,B,6,0
12752,B,7,0
12406,B,1,0
11384,B,13,0
16008,B,6,0
14060,B,15,0
19200,B,4,0
15303,B,15,0
14579,B,11,0
13044,B,1,0
12699,B,3,0
18703,B,10,0
14203,B,19,0
11831,B,3,0
13572,B,18,0
17794,B,14,0
15499,B,17,0
13255,B,2,0
18573,B,17,0
11916,B,9,1
17402,B,16,0
11551,B,0,0
13841,B,2,0
16720,B,3,0
10764,B,8,0
10406,B,6,0
16782,B,1,0
14259,B,8,0
14512,B,10,0
15301,B,14,0
12920,B,17,0
11391,B,2,0
12132,B,5,0
10180,B,4,0
18767,B,8,1
13243,B,5,0
12549,B,14,0
16265,B,17,0
14119,B,18,0
15827,B,17,0
17701,B,0,0
19681,B,9,0
13222,B,5,0
16478,B,13,0
15373,B,17,0
15535,B,6,0
10864,B,4,0
10243,B,1,0
19849,B,10,0
13913,B,11,0
16752,B,8,0
12941,B,6,0
13058,B,13,0
17991,B,0,0
18255,B,1,0
13639,B,10,0
16064,B,18,0
14924,B,8,0
19827,B,8,0
18348,B,9,0
11921,B,12,1
15352,B,0,0
10053,B,8,0
17113,B,3,0
12212,B,14,0
17968,B,17,0
17160,B,10,0
10236,B,1,0
11343,B,17,0
15605,B,14,1
19555,B,16,0
10325,B,0,0
12082,B,8,0
19248,B,10,0
11184,B,4,1
15111,B,5,0
13970,B,13,0
11897,B,10,0
15340,B,17,1
16380,B,0,0
12016,B,4,0
18400,B,7,0
19145,B,10,0
10203,B,12,0
13088,B,7,0
16677,B,2,0
15518,B,0,0
19690,B,18,0
11965,B,5,0
15533,B,13,0
11521,B,0,0
14392,B,11,0
11114,B,10,0
16087,B,19,0
18858,B,5,0
15948,B,17,0
12989,B,9,0
10485,B,1,0
19546,B,12,0
13610,B,15,0
18402,B,14,0
13749,B,9,0
10999,B,17,0
13174,B,10,0
11706,B,16,0
15820,B,16,1
16946,B,6,0
17500,B,8,1
16325,B,17,0
18316,B,15,0
13651,B,4,0
11078,B,9,0
10955,B,1,0
11788,B,8,0
11487,B,10,0
13559,B,4,0
17261,B,14,0
19544,B,6,0
17895,B,17,0
16175,B,3,0
15383,B,6,0
19133,B,10,0
14996,B,15,0
13791,B,16,0
10920,B,5,0
13627,B,8,0
19558,B,14,0
13219,B,17,0
14519,B,4,0
16964,B,7,0
16644,B,4,0
13735,B,2,0
11728,B,17,0
15024,B,4,0
17438,B,12,0
16982,B,6,0
16211,B,12,0
19071,B,12,1
15406,B,3,0
18885,B,0,0
19511,B,3,0
13201,B,0,0
18332,B,12,0
19457,B,1,0
11463,B,5,0
16092,B,10,0
18848,B,16,0
12727,B,12,0
14678,B,14,0
19237,B,16,0
15966,B,10,0
19689,B,17,0
18697,B,0,0
17971,B,4,0
13122,B,18,0
17401,B,14,0
10743,B,12,0
17555,B,6,0
17277,B,6,0
11399,B,7,0
12490,B,10,0
18001,B,14,0
19664,B,19,0
18531,B,8,0
11903,B,3,0
14427,B,12,0
11937,B,13,0
18938,B,6,0
17542,B,18,0
12723,B,18,0
12188,B,10,0
19105,B,7,0
11262,B,0,1
11503,B,18,0
10673,B,3,0
19946,B,7,0
10539,B,18,0
15469,B,16,0
11986,B,16,0
10944,B,9,0
11899,B,8,0
13565,B,5,0
15152,B,17,0
19775,B,16,0
16781,B,17,0
17014,B,11,0
10036,B,3,0
18591,B,19,0
18807,B,4,0
19259,B,17,0
13977,B,16,0
17688,B,0,0
13495,B,9,0
11439,B,10,0
11549,B,16,0
15171,B,17,0
19024,B,19,0
13637,B,9,0
12716,B,1,0
18366,B,9,0
19185,B,8,0
18134,B,16,0
18970,B,16,0
19859,B,1,0
15890,B,2,0
12316,B,5,0
17903,B,9,0
11862,B,19,0
15259,B,8,0
14937,B,13,0
13810,B,17,0
10138,B,5,0
16701,B,12,0
15275,B,4,0
12722,B,16,0
12094,B,17,0
16108,B,5,0
10383,B,14,0
12652,B,3,0
13289,B,14,0
17300,B,12,0
16149,B,4,0
12943,B,0,0
10427,B,4,0
14148,B,3,0
12451,B,12,0
18907,B,4,0
12424,B,18,0
16095,B,14,0
12429,B,17,0
15090,B,2,0
13085,B,3,0
11092,B,15,0
10288,B,11,0
17538,B,2,0
19063,B,6,0
17133,B,19,0
19496,B,2,0
12030,B,4,0
14189,B,11,0
15414,B,11,0
14797,B,0,0
17296,B,5,0
11423,B,10,0
18433,B,15,0
18139,B,11,0
12399,B,6,0
10487,B,17,0
14779,B,0,0
11139,B,13,0
16723,B,19,0
11297,B,1,0
12199,B,10,0
18701,B,10,0
11061,B,16,0
12055,B,18,0
19944,B,10,0
19242,B,17,0
16321,B,9,0
14670,B,17,0
13607,B,8,0
17529,B,6,0
11366,B,18,0
18478,B,0,0
15995,B,16,0
19744,B,12,0
18483,B,10,0
12391,B,19,0
12448,B,19,0
15495,B,7,0
13250,B,19,0
17902,B,12,0
12256,B,5,1
10257,B,18,1
11327,B,10,0
11929,B,3,0
14652,B,1,0
10515,B,14,0
19255,B,12,0
19500,B,10,0
14672,B,0,0
12730,B,15,0
11372,B,16,0
18918,B,0,0
19691,B,14,0
18417,B,16,0
10083,B,12,0
18606,B,2,0
19781,B,11,0
12161,B,18,0
13081,B,5,0
13025,B,12,0
16074,B,10,0
13647,B,19,0
17998,B,1,0
17063,B,15,0
13187,B,7,0
15740,B,11,0
17361,B,6,0
18060,B,11,0
18221,B,5,0
12869,B,16,0
14895,B,2,0
19621,B,11,0
11884,B,10,0
12968,B,12,0
19639,B,2,0
19751,B,6,0
14258,B,0,0
15238,B,19,0
12551,B,3,0
14361,B,14,0
16531,B,17,0
17850,B,0,0
19072,B,15,0
15192,B,11,0
10661,B,9,0
12676,B,12,0
12793,B,11,0
10151,B,15,0
13379,B,6,0
16297,B,9,1
14719,B,4,0
12384,B,19,0
17524,B,15,0
13980,B,19,0
11181,B,14,0
14298,B,7,0
10048,B,18,0
16952,B,13,0
10507,B,13,0
19557,B,16,0
10318,B,4,0
12619,B,13,0
17641,B,18,0
10454,B,6,0
11868,B,10,0
12515,B,13,0
16817,B,6,0
16741,B,4,0
15914,B,0,0
15671,B,1,0
14882,B,2,0
13523,B,2,0
10878,B,16,0
15907,B,15,0
16614,B,15,1
15654,B,7,0
14756,B,9,0
18461,B,18,0
12783,B,9,0
15284,B,1,0
12517,B,1,0
11853,B,1,0
17223,B,2,0
13147,B,2,0
14528,B,5,0
19566,B,13,0
11523,B,4,0
18112,B,17,0
18757,B,9,0
12185,B,11,0
15692,B,1,0
10854,B,9,0
16771,B,1,0
11015,B,14,0
12461,B,19,0
15940,B,3,0
13899,B,8,0
10519,B,0,0
10301,B,3,1
15622,B,13,0
13657,B,13,0
17965,B,2,0
13533,B,9,0
16238,B,8,0
13488,B,16,1
12825,B,0,0
15131,B,5,0
13563,B,5,1
17999,B,6,0
17615,B,12,0
16635,B,0,0
12474,B,9,0
11051,B,4,0
13719,B,7,0
13867,B,14,1
10167,B,15,0
15503,B,17,0
18800,B,13,0
16760,B,10,0
15347,B,10,0
14242,B,9,0
13811,B,9,0
12368,B,7,0
16364,B,8,0
19932,B,12,0
10946,B,1,0
19289,B,18,1
12993,B,9,0
19291,B,1,0
18363,B,6,0
19973,B,3,0
17533,B,15,0
19740,B,19,0
17007,B,12,0
15868,B,17,0
19154,B,9,1
14946,B,7,0
11429,B,4,0
17100,B,2,0
16827,B,12,0
14377,B,17,0
10952,B,0,0
13962,B,3,0
13937,B,18,0
14900,B,10,0
14429,B,19,0
19976,B,16,0
18584,B,17,0
18577,B,13,0
14966,B,2,0
12378,B,7,0
12125,B,7,0
13024,B,3,0
18448,B,13,0
12946,B,12,0
17677,B,16,0
10010,B,9,0
17051,B,16,0
19804,B,3,0
18285,B,2,0
18604,B,12,0
18184,B,14,0
14845,B,11,0
15999,B,7,0
16674,B,7,0
17956,B,15,0
16441,B,2,0
16194,B,17,0
11120,B,17,0
13244,B,15,0
17241,B,19,1
19728,B,6,1
16974,B,18,0
14003,B,6,0
14660,B,5,0
12022,B,8,0
10127,B,0,1
14380,B,0,1
11413,B,5,0
18810,B,8,0
14031,B,6,0
13688,B,5,0
16564,B,9,0
17782,B,15,0
14752,B,12,0
13823,B,5,0
15178,B,9,0
18920,B,1,0
16027,B,13,0
16951,B,14,0
17161,B,10,0
12499,B,0,1
14710,B,18,0
10405,B,17,0
12137,B,11,0
19513,B,0,0
15599,B,13,0
17723,B,8,0
13248,B,3,0
19686,B,13,0
13850,B,3,0
13822,B,10,0
11459,B,16,0
14746,B,0,0
15522,B,18,0
11053,B,13,0
13808,B,8,0
17134,B,12,0
19599,B,10,0
14956,B,2,0
17472,B,3,0
10954,B,13,0
18773,B,4,0
18502,B,19,0
19161,B,6,0
18496,B,18,0
14387,B,14,0
11260,B,12,0
17362,B,18,0
17507,B,8,0
18812,B,9,0
16031,B,2,1
10289,B,16,0
14322,B,3,0
18482,B,13,0
10413,B,3,0
18335,B,17,0
17366,B,12,0
19701,B,0,0
15468,B,13,0
12458,B,10,0
11702,B,8,0
19266,B,9,0
11096,B,4,0
14405,B,3,0
10912,B,6,0
12041,B,16,0
19800,B,11,0
13568,B,6,0
16607,B,15,0
10290,B,9,0
12809,B,16,0
14038,B,17,0
11742,B,12,0
19148,B,2,0
12358,B,8,0
14979,B,0,0
17267,B,14,0
13987,B,9,0
19952,B,9,0
10580,B,2,0
14223,B,9,0
12347,B,9,0
15771,B,2,1
12411,B,7,0
10724,B,4,0
19446,B,1,0
11744,B,11,0
17487,B,2,0
15163,B,15,1
19708,B,18,0
17793,B,10,0
19581,B,18,0
13291,B,2,0
12936,B,16,0
14709,B,7,0
16215,B,8,0
11784,B,16,0
12336,B,5,0
13690,B,12,0
13429,B,8,0
10950,B,5,0
12967,B,3,0
13091,B,8,0
16417,B,5,0
12844,B,14,0
13310,B,0,0
12230,B,6,0
15500,B,1,0
10314,B,2,0
14423,B,14,0
15832,B,4,0
12531,B,3,0
17761,B,18,0
18625,B,14,0
18454,B,11,0
11502,B,14,0
19329,B,8,0
14791,B,5,0
19776,B,18,0
14839,B,4,0
15779,B,18,0
13943,B,8,0
13656,B,18,0
19032,B,0,0
15538,B,9,0
10753,B,8,0
13546,B,4,0
19753,B,7,0
14170,B,1,0
12693,B,16,0
10287,B,1,0
11041,B,17,0
13682,B,10,0
18661,B,13,0
12153,B,3,0
18168,B,3,0
10727,B,4,0
17191,B,14,0
11013,B,14,0
19437,B,15,0
14926,B,2,0
13776,B,9,0
18189,B,13,0
10827,B,4,0
19876,B,13,0
10352,B,8,0
16004,B,10,0
14247,B,14,0
19481,B,5,0
12133,B,17,0
13715,B,0,0
16913,B,5,0
14455,B,17,0
19005,B,8,0
19604,B,9,0
17937,B,9,0
19843,B,8,0
17271,B,19,0
15716,B,15,0
12306,B,3,0
11766,B,6,0
19709,B,0,0
16445,B,1,0
11534,B,7,0
16017,B,8,0
13795,B,9,0
15636,B,6,0
18875,B,2,0
18768,B,2,0
14869,B,7,0
18954,B,5,0
17439,B,14,0
10809,B,14,0
15635,B,6,0
15788,B,13,0
15834,B,10,0
17146,B,7,0
10909,B,6,1
11109,B,19,0
16580,B,11,1
15878,B,17,0
19120,B,0,0
10885,B,2,0
10230,B,0,0
10517,B,10,0
13205,B,3,0
11265,B,2,0
17849,B,12,0
18718,B,6,0
11638,B,15,0
18988,B,5,0
16981,B,4,0
10137,B,18,0
14295,B,13,0
18388,B,2,0
14916,B,11,0
11855,B,1,0
18789,B,16,0
18222,B,17,0
14702,B,4,0
16602,B,3,0
12437,B,1,0
16449,B,18,0
14773,B,10,0
14919,B,16,0
15794,B,2,0
14905,B,19,0
10590,B,5,0
19037,B,8,0
17001,B,2,0
10303,B,11,0
19523,B,5,0
17785,B,2,0
10968,B,4,0
14240,B,1,0
19059,B,5,0
12251,B,7,0
10012,B,8,0
18467,B,15,0
17735,B,15,0
13355,B,9,0
19151,B,6,0
17561,B,5,0
11316,B,3,0
19508,B,17,0
12916,B,16,0
14391,B,15,0
14902,B,0,1
17732,B,5,0
12077,B,18,1
18883,B,8,0
19921,B,16,0
12371,B,0,0
10130,B,12,0
11752,B,14,0
11083,B,19,0
18286,B,8,0
16217,B,17,0
11226,B,17,0
11179,B,1,0
14024,B,5,0
11622,B,6,0
12003,B,0,0
19264,B,11,0
19531,B,15,0
18859,B,7,0
15776,B,6,0
14331,B,11,0
16349,B,5,0
17837,B,17,0
17511,B,11,0
14975,B,3,0
19900,B,4,0
15048,B,19,0
11525,B,19,0
13416,B,18,0
10183,B,15,0
18598,B,13,0
17456,B,6,0
11926,B,15,0
10081,B,17,0
11640,B,17,1
12332,B,12,0
12887,B,14,0
16937,B,1,0
17910,B,11,0
16281,B,13,0
17678,B,3,0
11567,B,13,0
13335,B,1,0
14750,B,14,0
18261,B,13,0
10997,B,9,0
13653,B,7,0
13051,B,7,0
16976,B,13,0
12912,B,18,0
12427,B,17,0
11356,B,9,0
18303,B,2,0
11043,B,18,0
19950,B,12,0
15235,B,11,0
11578,B,19,0
11404,B,16,0
15805,B,11,0
10089,B,13,0
12683,B,11,0
13792,B,18,0
16162,B,1,0
15493,B,15,0
13892,B,15,0
19713,B,3,0
18735,B,8,0
17230,B,8,0
19943,B,12,0
17936,B,5,0
17494,B,15,0
12400,B,19,0
17185,B,8,0
18485,B,6,0
11583,B,12,0
10046,B,11,0
16326,B,0,0
18383,B,13,0
18572,B,12,0
18524,B,13,0
12627,B,3,0
14217,B,17,0
18727,B,10,0
16044,B,5,0
14577,B,1,0
11713,B,16,0
18047,B,4,0
15244,B,5,0
13407,B,19,0
15959,B,4,0
13594,B,11,0
18210,B,14,0
18833,B,0,0
11513,B,9,0
13288,B,18,0
14691,B,4,0
15747,B,14,0
18504,B,7,0
10919,B,11,0
15189,B,9,0
12473,B,5,0
19924,B,0,0
14496,B,4,0
16885,B,1,0
11631,B,15,0
11143,B,9,1
19408,B,3,0
16987,B,5,0
12423,B,1,0
15618,B,5,0
13245,B,11,0
10323,B,19,0
17397,B,18,0
14879,B,1,0
14334,B,1,0
11084,B,10,0
16956,B,5,0
13763,B,14,0
10436,B,4,0
17162,B,2,0
14459,B,3,0
15411,B,12,1
19999,B,4,0
15155,B,13,0
12033,B,10,0
15814,B,9,0
16011,B,4,0
16655,B,9,0
14108,B,6,0
13314,B,3,0
17304,B,16,0
15939,B,6,0
16346,B,9,0
12494,B,7,0
12402,B,12,0
13299,B,10,0
18796,B,15,0
18479,B,13,0
17725,B,8,0
19193,B,4,0
19459,B,17,0
16558,B,9,0
14442,B,12,1
17370,B,8,0
12560,B,14,0
10541,B,4,0
11059,B,15,0
10098,B,0,0
11834,B,2,0
11498,B,9,0
13489,B,16,0
11867,B,16,0
11653,B,18,0
11209,B,9,0
18100,B,1,0
13740,B,15,0
17427,B,3,0
19439,B,9,0
18665,B,15,0
18468,B,19,0
14816,B,19,0
19906,B,15,0
18928,B,14,0
14302,B,0,0
11571,B,8,0
12166,B,3,0
14107,B,15,0
19510,B,8,0
19860,B,17,0
13755,B,6,0
17890,B,0,0
13604,B,14,0
13995,B,11,0
16835,B,6,0
16573,B,17,0
14570,B,19,0
13423,B,9,0
13932,B,11,0
10961,B,19,0
19591,B,3,0
10027,B,5,0
10177,B,1,0
19722,B,12,0
15753,B,2,0
19936,B,10,0
16277,B,6,0
16141,B,15,0
15479,B,3,0
15954,B,11,0
18325,B,19,0
19994,B,2,0
16563,B,13,0
14917,B,5,0
15133,B,16,0
12187,B,13,0
19598,B,9,0
10940,B,6,0
14628,B,5,1
13146,B,4,0
15900,B,15,0
18150,B,16,0
12456,B,2,0
13178,B,12,0
10108,B,7,0
12662,B,15,0
12089,B,18,0
12580,B,17,0
14329,B,18,0
18277,B,3,0
16261,B,10,0
11955,B,0,0
18213,B,19,0
14526,B,1,0
15964,B,13,0
15991,B,6,0
17325,B,6,0
11293,B,15,0
11352,B,12,0
10995,B,1,0
10684,B,7,0
11414,B,4,0
16590,B,0,0
16382,B,15,0
18642,B,5,0
16444,B,4,0
18708,B,11,0
17424,B,1,0
18726,B,4,0
10211,B,5,0
16042,B,13,0
13109,B,1,0
14480,B,3,0
12930,B,1,0
18049,B,18,0
16155,B,11,0
12190,B,18,0
15523,B,16,0
13654,B,2,0
11550,B,16,0
15270,B,6,0
18571,B,2,0
12388,B,8,0
11975,B,13,0
14682,B,2,0
16523,B,7,0
14210,B,4,0
17020,B,5,0
17781,B,15,0
14635,B,17,1
10358,B,0,0
12845,B,2,0
18137,B,1,0
16511,B,4,0
13447,B,0,0
13527,B,1,0
19107,B,4,0
17847,B,15,0
16769,B,15,0
10879,B,8,0
12015,B,12,0
10474,B,5,0
10407,B,7,1
15379,B,10,0
11397,B,0,0
11725,B,11,0
15717,B,15,0
12608,B,14,1
14046,B,4,0
12505,B,0,0
18993,B,3,0
14041,B,16,0
14972,B,5,0
12905,B,2,0
12330,B,4,0
12100,B,15,0
13544,B,19,0
10701,B,0,0
16514,B,0,0
16739,B,11,0
11888,B,16,0
15315,B,4,0
19798,B,15,0
13184,B,19,0
17714,B,19,0
13027,B,3,0
18678,B,7,0
19061,B,4,0
13954,B,4,0
10276,B,4,0
19642,B,5,0
19731,B,1,0
12240,B,17,0
11666,B,3,0
10206,B,18,0
10831,B,4,0
16543,B,14,0
18820,B,16,0
11146,B,10,0
11717,B,7,0
15592,B,1,0
16816,B,17,0
10974,B,14,0
19506,B,6,0
19326,B,19,0
15791,B,3,0
14906,B,11,0
10888,B,6,0
10389,B,11,0
12340,B,12,0
15195,B,18,0
10858,B,2,0
15836,B,15,0
18259,B,15,0
13599,B,5,0
15529,B,4,0
10634,B,12,0
11336,B,18,0
13998,B,16,0
17003,B,4,0
17717,B,13,0
17491,B,11,0
14063,B,17,1
11599,B,7,0
16229,B,3,0
17753,B,19,0
13931,B,16,0
15454,B,6,0
18459,B,5,0
15889,B,18,1
16111,B,16,0
14327,B,6,0
19441,B,9,0
17468,B,4,0
14070,B,12,0
14470,B,15,0
12745,B,9,0
10875,B,15,0
12772,B,13,0
12281,B,1,1
19960,B,18,0
11031,B,8,0
15738,B,6,0
17170,B,9,0
19477,B,9,0
12940,B,13,0
19240,B,16,0
15093,B,1,0
19342,B,9,0
11577,B,1,0
14825,B,19,0
10136,B,1,0
12660,B,2,0
12798,B,12,0
17164,B,12,0
16447,B,18,0
11100,B,19,0
10706,B,11,0
10889,B,17,0
11984,B,4,0
10568,B,17,0
10453,B,18,0
11826,B,4,0
13449,B,2,1
19054,B,14,0
12953,B,9,0
15045,B,19,0
19528,B,3,0
11504,B,6,0
12314,B,6,0
17897,B,10,0
14568,B,16,0
19113,B,5,0
15326,B,19,0
15698,B,3,0
15876,B,10,0
16237,B,8,0
11793,B,9,0
11547,B,13,0
13165,B,19,1
19981,B,0,0
12244,B,11,0
10527,B,5,1
16035,B,14,0
14811,B,13,0
19103,B,9,0
19081,B,5,0
15264,B,2,0
19569,B,7,1
19764,B,17,0
12021,B,14,0
11904,B,7,0
19723,B,10,0
16491,B,14,0
17695,B,17,0
11298,B,5,0
12651,B,0,0
15415,B,19,0
15886,B,8,0
16681,B,9,0
10489,B,14,0
15793,B,8,0
12078,B,17,0
17278,B,7,0
13508,B,10,0
16463,B,15,0
10571,B,9,0
12310,B,11,0
19787,B,16,0
16892,B,13,0
11112,B,2,0
14607,B,18,0
18593,B,16,0
16296,B,0,0
17975,B,3,1
15507,B,2,0
13257,B,1,0
14212,B,7,0
16204,B,18,0
15708,B,6,0
10395,B,5,0
14048,B,17,0
11427,B,6,0
11618,B,10,0
10635,B,8,0
17317,B,7,0
11176,B,14,0
11970,B,13,0
19147,B,17,0
17748,B,14,0
14029,B,13,0
11309,B,10,0
18247,B,2,0
13633,B,8,0
10627,B,2,0
17367,B,8,0
19625,B,16,0
12996,B,15,0
19845,B,19,0
17926,B,17,0
19276,B,17,0
12397,B,7,0
15904,B,19,0
11357,B,16,1
18320,B,10,0
17502,B,19,0
12449,B,7,0
14574,B,2,0
14640,B,7,0
14645,B,15,0
16546,B,11,0
12080,B,15,1
13842,B,13,0
13210,B,16,0
18038,B,16,0
11654,B,18,0
15357,B,1,0
16071,B,11,0
14505,B,1,0
11087,B,13,0
10991,B,16,0
