uuid_interaction,transaction_ts,items,amount
0edaa0fc-276b-504a-87dc-1ef2479f41ab,2025-06-10 19:40:56.034402,1,49
d8dbe427-6333-57d2-9c7d-33bdfe3fb667,2025-06-08 12:51:54.034402,16,4884
b189fa35-cf7c-58aa-852d-9fe82428c6b4,2025-05-19 23:09:16.034402,10,3640
f56c1c59-b5e9-52fc-8158-184a5d13bf91,2025-05-25 18:02:30.034402,14,4070
2da20228-341b-54a4-b0ab-e847c13d0dbf,2025-05-26 20:06:07.034402,5,1145
8abdaad8-52e9-5f9d-af7e-b87a80c6a5d2,2025-05-27 12:01:23.034402,6,478
0015fc8c-e348-51ed-a0fb-d2cf3249232c,2025-05-26 13:09:15.034402,12,2588
7c591649-8cf5-506e-ab58-1f20a9cd235b,2025-06-05 05:54:55.034402,20,3130
59f989e5-7c59-5fcb-a7a2-00ebe09d977c,2025-05-28 08:57:08.034402,7,2693
5df02312-9505-5040-81cd-c6f4bb5f59d4,2025-06-13 11:41:55.034402,3,1497
e6ecf8b8-eb1f-5ff5-b4ed-bd87d4c49b91,2025-06-09 09:05:18.034402,14,3986
aae621bc-f101-54ef-9c68-a15c1f5e2f74,2025-06-09 20:06:02.034402,21,3213
5b7cfd21-d101-5d3e-97e9-9efdf3e3178a,2025-05-16 09:43:22.034402,21,5134
79c62833-2249-51d3-bc59-71fd4ae6c1cb,2025-06-03 03:20:09.034402,7,2393
4e4a6997-0ab9-565e-8b74-bab74a4990ab,2025-06-09 02:17:01.034402,18,4666
a869a076-5101-586e-a726-c0683eb4a5f1,2025-06-11 23:42:10.034402,20,3990
de1a41f1-999f-5047-b746-f96b70f44999,2025-05-31 00:04:11.034402,1,49
92b60770-74d3-5b10-990b-598ec688ac0f,2025-06-06 16:29:23.034402,8,2592
cd3767e6-6a8b-5064-afaa-8c515884a65b,2025-06-16 03:02:24.034402,2,198
49f70998-5c11-5d8f-9a72-d80a3abf10d6,2025-05-19 21:00:20.034402,5,245
6d314ff7-ca34-54ab-aef9-a5e9dae2d4de,2025-06-14 06:44:29.034402,11,220
2cc68438-f35c-5e36-b587-5bf06b932720,2025-05-28 11:39:32.034402,15,3532
25f22a5b-40b2-55b3-a7bb-a88a285a0a8c,2025-06-22 14:19:28.034402,2,598
18f29839-6554-561d-8ced-f9ab1740e1e8,2025-06-04 18:22:09.034402,9,180
cbe3c2e2-a755-59b8-bfa0-692b931a8420,2025-06-10 10:48:04.034402,17,3283
408d9cf5-6fae-5050-9f41-cd33d40930e8,2025-05-27 15:14:08.034402,5,1216
b0e0f9aa-6b9d-5a7c-a005-79999ec65577,2025-05-27 16:48:13.034402,17,1717
53bf68e4-0068-50ff-828e-0b1764548c49,2025-05-11 16:41:02.034402,11,1239
892a0d5e-7f46-5fb8-a918-e9c70a146434,2025-05-22 16:23:25.034402,10,4190
8d0f68e9-b578-5472-895d-1e6d4dbf8b6a,2025-05-09 02:14:22.034402,13,1387
27d15a73-7f58-5cb8-8264-0406c1f5bbac,2025-05-28 04:06:16.034402,5,495
42c7ed7f-ea09-5329-afef-2c05588fe4f9,2025-06-11 05:53:15.034402,14,3936
a1e70977-aeb7-5032-8875-be9ed2fd81ed,2025-05-16 17:26:36.034402,4,80
8ceb5a7d-f224-5e50-906e-84640c7f6de9,2025-05-11 14:20:45.034402,9,1696
a05457ae-c2ed-59da-a36b-f295e5f959a7,2025-06-07 01:36:32.034402,13,3487
dfa92aab-30fa-54d5-b839-bd1e5fbc513b,2025-05-30 14:58:58.034402,14,2499
fb3314d4-eff8-586f-8db4-46c0b871b443,2025-05-17 14:24:47.034402,15,869
6fd05f0e-a16d-55a0-b2df-b584526e99f8,2025-05-10 16:10:36.034402,9,4291
38452801-54f9-504e-90eb-6af02ea8f410,2025-05-06 15:56:54.034402,11,2789
d7d0e0b6-557c-5d75-90f7-a0bb0787a2ce,2025-05-09 15:22:47.034402,11,378
0d3141a7-9836-5228-ae9c-07de5dbccb21,2025-05-23 21:54:37.034402,13,1450
a0c5430e-1e2b-5799-bc30-cfe6b4644964,2025-05-19 21:18:42.034402,3,339
ad0bbad9-01f9-5522-ae2b-7389165cf3fe,2025-05-28 19:37:30.034402,11,2789
0478eb59-b7c3-59e8-a626-e0d0aa54faf6,2025-05-31 13:46:27.034402,12,3380
92377cf6-84b3-57ec-8341-a789cfa3af34,2025-06-14 22:44:18.034402,8,1742
bc696665-5fdc-565a-b91c-2419986bd323,2025-06-12 04:45:41.034402,17,5433
21f338d7-c1e4-50db-8e4f-f2bbf926cd5f,2025-05-30 12:15:33.034402,7,3493
805da177-e942-538a-a594-3d7167d6b6bb,2025-05-07 04:00:48.034402,4,196
3f0e8950-5a5c-513c-8d64-20c3162b63c4,2025-06-18 13:58:12.034402,15,1790
91db3f0c-58eb-5b37-8739-20b9594fef43,2025-05-24 06:39:25.034402,14,1912
321dfb12-ffd0-5875-8f29-6df6fe368ffa,2025-05-20 00:25:45.034402,5,129
7968569b-cc23-5a84-9166-2230eb343e96,2025-05-12 06:56:15.034402,19,3286
1d71dc97-8938-5c06-9dd6-91f9160aaf16,2025-05-13 10:43:53.034402,12,1630
024fee84-dad6-509a-b8ff-85ed101805dc,2025-06-12 03:06:54.034402,2,98
95f83099-ffb3-54e2-8623-bbb34404c3c1,2025-06-15 14:59:53.034402,2,198
b341a90f-6fe8-5d10-853d-cd10990b41fe,2025-05-29 16:09:46.034402,9,2191
547fa04c-3137-5f70-a350-c725b005416b,2025-05-14 20:26:58.034402,4,796
9bb2b66e-08f6-551f-87f8-8133b2d6893d,2025-05-25 17:34:26.034402,16,3910
f62b559f-eb65-5154-9cec-2e87307754a0,2025-05-19 15:36:02.034402,11,1381
c75cb91c-1ab9-57bc-a915-2ad88b37e9bb,2025-05-24 14:14:55.034402,17,2404
f32d22f3-e5dd-5887-b1e0-a47213aeb5ec,2025-05-19 23:32:27.034402,6,2994
f2a85ca8-85db-5d49-ad64-3464f07299ee,2025-06-07 04:45:38.034402,17,2783
d2d00933-e973-57c0-a1f4-7a09ea5859b0,2025-05-29 08:43:02.034402,10,582
9a0d0685-02f3-5888-b0bd-f52375500f70,2025-06-23 01:08:39.034402,14,3107
b5d9150b-609b-59e0-84e4-18c54bf9a48f,2025-05-16 01:14:53.034402,11,2689
6251e098-e194-54f8-991b-4f7057acf853,2025-06-18 22:08:10.034402,2,98
067a4d0c-d559-5069-bcbc-7b841c44fcef,2025-05-13 03:47:46.034402,17,6583
66cca4c2-9a41-57de-8428-3105e0298b79,2025-06-04 13:16:38.034402,5,245
e60dbb4f-5e52-5462-be7e-2a5c3324feae,2025-06-21 20:30:52.034402,11,2781
118e2225-8aa4-5cd7-a22a-6a870a7c0c43,2025-06-04 06:38:15.034402,15,2990
85c9b45c-0fce-5c0c-a4ed-a2723a43130f,2025-06-06 08:08:23.034402,10,2490
6d232c97-3bc1-5fbe-a8d4-7c25a710d17f,2025-06-16 09:16:49.034402,11,2010
2b3de14f-d3a2-5cb1-9005-04fbf851d188,2025-06-15 14:01:58.034402,4,396
f58930e5-98ba-5cca-b64b-d35a33d7ebac,2025-05-17 00:28:43.034402,7,693
aaf11ca8-ed38-53f8-a444-796e1c776c78,2025-05-17 05:40:14.034402,17,880
4119d6aa-428c-563f-af27-007a13f18247,2025-05-26 02:42:36.034402,3,1497
8b1f8119-c103-57a1-88fc-97db2e7c5847,2025-06-13 13:13:47.034402,11,2094
34e5f141-d3c0-5c74-bc93-4e525ece90fd,2025-06-09 20:23:31.034402,10,703
1e1377b1-1a9e-517f-9496-24c2e35aa9b6,2025-05-19 01:19:26.034402,9,267
08f693d7-278c-5873-9492-9306aa58042e,2025-05-31 08:46:03.034402,16,2984
9bbf3beb-5a6d-5c7c-a875-ed497f5ee383,2025-06-20 22:00:25.034402,5,495
f4d84456-448e-54d7-8330-93786b36f561,2025-05-21 03:17:18.034402,14,2936
0421d715-773d-5e3a-ab6a-72ccbdd15265,2025-05-27 05:34:09.034402,14,936
8a4e6dbe-6e58-5f6e-95d0-7e285ab25199,2025-06-07 18:25:37.034402,12,1588
9bf47c8e-0175-5b7f-8d0d-40af4f54cee8,2025-05-07 11:52:15.034402,3,1497
86076cf6-dd8c-5a2e-87a3-dabaa5a73d6b,2025-05-24 06:13:07.034402,9,1591
b2ba7c39-0b04-5b20-9eb8-25a3ac21bb15,2025-06-17 20:01:23.034402,9,2575
41ddfe52-36db-56e2-a6a8-980191883ab9,2025-06-23 23:08:22.034402,3,60
e979baab-c9b3-595c-9f68-28f9816a4879,2025-05-19 10:20:29.034402,20,4172
93e5dae7-b1a0-5fca-9c61-0e40f8df7c54,2025-05-10 10:41:11.034402,12,2338
794e95a6-d834-5b80-b069-4664a423c053,2025-06-09 10:28:37.034402,17,2188
5ca50ae8-f783-5981-a60f-55e80cb70451,2025-06-12 05:49:10.034402,6,794
9722e33e-0372-5c0d-9c37-06b0af013508,2025-05-14 03:27:41.034402,6,2594
a1fe4ae1-6228-58a1-b31f-7de68dfc8056,2025-05-19 18:36:34.034402,2,40
72119339-c60e-57c3-be31-a3e2f1388f7b,2025-05-20 22:03:44.034402,10,453
66525cfd-21c5-543c-9fce-6926c1d0ef69,2025-05-28 15:58:14.034402,6,544
8c19bba2-bdfc-5220-95bc-19f9b3b90d86,2025-06-15 22:25:47.034402,6,1794
9fac75f8-a133-5abf-b23a-17230009f6b0,2025-06-04 20:51:51.034402,6,1794
f6b7fa64-3799-5066-93da-d2e5b5385555,2025-05-19 17:27:43.034402,10,1632
06c55aa7-b071-5213-95bd-3ccb50114a20,2025-06-08 19:54:59.034402,17,3883
b49bb67a-a1dd-53d2-b6cc-58fea0a07e22,2025-06-05 07:28:54.034402,9,975
deaa8a88-930c-59f2-be3a-59127f33a736,2025-06-09 13:28:36.034402,15,4369
ba475774-37a8-5e1f-91dc-c1f0098df308,2025-06-07 23:06:47.034402,17,3996
d81f8a17-14ef-5901-b45d-fc243165070d,2025-05-21 21:49:36.034402,14,2186
fa5e3840-2560-52eb-8528-6971fa6bab60,2025-05-27 05:00:26.034402,10,1682
35c094ef-755e-56b6-b3e1-7fa5a2ba337d,2025-06-12 22:17:04.034402,13,3529
79b6393d-2e68-59d5-bfd6-6272b6b31e08,2025-06-14 05:55:52.034402,12,1572
80fe5a28-03a5-5305-a296-33bc0dc7275c,2025-06-18 10:04:40.034402,17,5083
712a7d0e-af62-56e3-b449-6b3591dd9f25,2025-05-14 08:56:32.034402,15,974
ed3cc827-718a-5dc0-b8d4-d454700d14a1,2025-05-18 04:49:41.034402,1,99
ab6515c0-6271-5990-8437-8c3916eb566e,2025-05-23 01:28:41.034402,5,1145
25b804c9-8e49-5bd4-a454-a0dc008103af,2025-06-18 19:21:16.034402,4,1196
46172264-3c69-5add-94b0-b25809cad3c4,2025-05-31 01:30:10.034402,17,4088
aab7a288-59e7-5d55-ac83-5c23c30c6523,2025-06-08 23:39:28.034402,13,3687
14f57468-262a-5f26-83b4-bcee85775b6a,2025-06-03 21:30:59.034402,2,998
8e23e476-4ba2-569a-8ee0-f4e16654d532,2025-06-02 21:01:51.034402,5,1058
7525777e-8d04-52dc-97f9-235848917f32,2025-06-13 01:27:00.034402,4,196
472c1312-2661-56e0-bb65-f559f754238f,2025-06-03 00:32:35.034402,14,3241
b63928e9-2711-5909-80be-5946addf1c98,2025-05-31 15:37:02.034402,6,478
09fc8daa-a7d9-5528-8432-44fe6efc8679,2025-05-26 08:53:15.034402,7,1577
26d3ab4a-cd91-5945-8451-d549761785e4,2025-05-13 15:40:40.034402,16,2484
862bf040-f091-5ef5-9db9-1c8d44e1119b,2025-05-14 00:04:20.034402,2,198
65209e01-d80f-5d3e-8885-356e2ef0eb5a,2025-05-18 02:44:27.034402,4,1546
6150f55a-bf3c-59f6-a1b4-ca5407d1ef7e,2025-06-16 03:03:55.034402,6,844
a7ef7bdf-c8ea-5957-8bc7-31448a43a7ba,2025-06-12 10:40:10.034402,17,3333
5b905be2-6e02-5104-9dcc-7365fc0a2276,2025-06-07 01:12:13.034402,17,5283
d434ef80-05e6-5378-9892-a64f1a603c14,2025-06-12 01:24:59.034402,18,2995
a42c29fc-53fd-5701-bf3b-b8a8c0109b21,2025-06-13 05:58:34.034402,3,89
2df267af-04bd-59dd-94c9-d281ffcbf009,2025-05-16 01:32:25.034402,12,1356
910688d8-8346-51c6-a42f-4b03bf872bc8,2025-05-07 17:17:54.034402,3,1097
126ade13-d021-5b71-a15b-96b9a26e36e1,2025-05-27 23:40:28.034402,6,2994
8f8171ab-b902-5cf2-8259-fbb3910fbf4e,2025-05-12 22:56:34.034402,18,3258
46b65b16-eb1a-524f-a9a2-0ed3a9595b29,2025-05-24 00:05:12.034402,2,598
5196ce48-5913-5220-8894-04ae40c32f71,2025-06-04 13:21:07.034402,8,1197
e1961cb3-798c-5363-9154-731b3abea1ec,2025-06-04 04:14:47.034402,12,1193
5be485f5-f4cc-5e7f-aa1e-16415e4c102c,2025-05-24 23:17:16.034402,13,837
b5ffb626-e23e-5826-8c15-f2b18f436f51,2025-05-27 14:28:29.034402,16,4168
868c1460-66d2-5f9c-8b7d-437958d67f20,2025-06-02 02:02:40.034402,7,1493
2a245ddb-34d9-5e1b-8a87-18a9d0710a58,2025-06-09 23:17:25.034402,11,2773
4d7e5511-5ff5-5cde-b2b1-8688786d6e17,2025-05-25 14:24:34.034402,14,5070
8df488e5-4dbf-5af1-8827-49fa46814f42,2025-06-13 17:23:23.034402,5,1495
aa68b543-f99a-528f-a663-ee8ab86215e3,2025-05-14 10:46:18.034402,19,3565
ae1513ad-9e63-5dd8-96aa-4e593b2ae79a,2025-05-25 22:28:11.034402,7,1293
a51b8426-30b7-5215-9e81-822f44aa0788,2025-06-16 01:51:55.034402,13,1579
76cfdab3-bbb7-525c-9d77-df9580fd4527,2025-06-20 09:05:04.034402,8,160
c1ac2242-5a6d-5344-b0ad-b4d8d36aa895,2025-05-07 09:19:57.034402,4,917
92550aac-e918-52ef-b8a9-c95335ce2b1f,2025-05-16 19:00:42.034402,13,550
c82becf9-8bf8-5f1b-8691-f32de02cefa6,2025-05-19 06:13:10.034402,18,2992
1a12b1a6-2352-5368-940b-45e802e955e1,2025-05-26 20:02:01.034402,5,2495
a796cd98-1209-51a8-a822-0aa4271afcf3,2025-05-24 16:42:34.034402,10,795
97c63aed-fd02-5bbb-a863-a5ed94bc6e09,2025-06-08 22:35:30.034402,20,1590
b8524f92-0137-57fd-b7df-82bf96b12a49,2025-06-02 11:30:03.034402,1,299
75d7c568-be57-54e9-b9cc-109d2aeee4cd,2025-06-19 20:17:11.034402,22,6262
52b122a9-1f35-5312-b33c-0f30ce08bf53,2025-06-03 00:01:23.034402,7,1493
8a20dfcf-e362-567d-98d5-54c1d53df440,2025-06-08 17:51:21.034402,6,1644
d10a0f84-0009-59bc-a7b9-4e59d9476c06,2025-06-04 18:12:41.034402,4,196
64bf1804-7559-5052-b2e4-7ac1fb7ddc45,2025-05-12 16:45:39.034402,17,3217
23e14c18-3c8a-5cd8-9f18-bf24b314a6b2,2025-05-13 19:00:40.034402,12,1538
4d447e70-ba2e-50ea-8fc5-ac0f32f51c4c,2025-06-05 03:01:32.034402,13,879
b8141502-8d57-5431-9e5e-e67eda12e263,2025-05-16 00:47:33.034402,6,394
c483fa91-211a-5418-9b9e-2e78f405a16a,2025-05-12 13:19:48.034402,9,1533
fcee18f8-6d64-52ba-9890-64ef81211391,2025-05-17 16:25:18.034402,4,796
25b0a0c3-8069-5f92-8a05-19757e24ca73,2025-05-28 08:47:48.034402,15,3435
e702ae6b-40bf-57f5-a5fa-6901d53faf60,2025-06-09 03:02:51.034402,6,265
b3a29485-c6b8-5349-9301-7983ec43f913,2025-06-06 09:34:56.034402,1,99
3db791da-c8a4-5124-a138-ffc0deb4e783,2025-06-01 02:52:50.034402,15,3090
cfa4f0dd-be44-50cb-8a94-7392ff507229,2025-05-14 10:29:14.034402,1,20
6fc5daab-542a-5bdc-a2cf-8f1a26c61d4e,2025-06-01 12:56:20.034402,6,149
00d87227-f9c8-57c4-b68d-e6ed14286977,2025-06-19 23:48:46.034402,4,1196
ed7c6abd-0db9-5279-8c6e-1d2d55e42f68,2025-05-23 07:14:04.034402,10,553
755ace15-24ed-5993-bca2-189ee4a0694f,2025-06-15 00:18:22.034402,16,3584
ff7ae87c-e1dd-58e7-8a36-31eab9c5f070,2025-05-25 03:29:28.034402,1,299
33343135-ace3-55e0-969a-f67dd2adbd3f,2025-06-06 10:44:05.034402,11,723
d70ff7a3-cd80-5860-be6c-b973396b3c77,2025-06-13 00:21:47.034402,10,2195
17818ff5-d2f1-520c-9c61-c65cb8e71843,2025-06-11 12:16:22.034402,5,1895
fefae6fc-d38c-5d98-86de-ddccad08088a,2025-05-27 07:20:50.034402,9,1891
e23d475c-7f27-5332-8ff3-0ba305c7bc7a,2025-06-06 20:02:47.034402,5,1145
4ab27319-0d87-5b6d-b975-d0c437bf3a66,2025-05-08 09:18:21.034402,22,5128
45c48dc2-015b-536c-84e4-f0c22d575723,2025-06-15 19:09:25.034402,16,4147
769a087b-47a0-5075-9979-1d6597c911d1,2025-05-17 04:59:00.034402,13,2734
765d5ddd-5fdf-59a7-ac13-b947c58f413a,2025-06-11 08:06:59.034402,16,4026
2d1a5c36-844f-5d85-8e94-f456a159dd0d,2025-05-24 14:49:39.034402,9,2575
fdd022c7-bd3b-518f-8e88-52928efd0281,2025-06-12 21:02:14.034402,15,1490
5704bae7-6619-5e83-aea2-132cdcd7851c,2025-06-15 05:27:20.034402,12,2872
447735d9-aa7a-5ce7-a276-215936f19003,2025-05-25 04:41:52.034402,7,1893
d93d2a13-37a2-5ded-ae54-1455678809f6,2025-05-28 15:50:50.034402,15,3456
0b2bb0fb-9348-5512-ac7d-201e605f2c59,2025-05-16 04:26:49.034402,5,495
acc3bd94-cbb8-5b69-ac92-5ca98ca803eb,2025-05-28 23:44:49.034402,5,1495
0d667400-7816-5c85-9684-ea2b43b64cf4,2025-06-11 21:51:50.034402,4,746
fa026384-b6ea-5bf3-a0ef-6c9094ec41a5,2025-06-17 17:35:35.034402,13,729
32d3b470-3e02-5945-affc-8f05b427ca82,2025-05-24 00:13:07.034402,10,3190
65780b40-796d-5df2-9edc-542814ca0317,2025-05-24 04:10:23.034402,14,2078
15269f7e-1c65-5697-8dc8-5131a5000c2b,2025-06-12 16:57:05.034402,10,1740
325565cf-74e7-5c50-808e-041e26e4103d,2025-05-20 05:43:33.034402,13,1971
d5cbf3cb-92a5-5dd0-9c28-11a464eef39d,2025-06-01 02:08:41.034402,4,1067
4133bfa5-008e-5536-8a69-23b5b625ee59,2025-05-20 02:20:19.034402,10,1390
343ad399-36db-59d7-9f3c-e652d88414b0,2025-05-28 11:18:08.034402,4,1517
53dd98f7-0cd1-59fa-823e-665dab0df294,2025-05-22 02:10:23.034402,13,1934
37781ba1-ec3f-5e64-bcff-03d956683224,2025-06-12 04:00:17.034402,5,2295
29b7ff7a-47bb-52ee-a498-d73b42bd23bb,2025-05-26 01:54:23.034402,11,2260
d94d8aa4-d98b-5266-b090-51373ef9edb9,2025-06-10 18:53:33.034402,10,2340
1e369697-219b-5015-90e7-4cfdfa8dec0e,2025-06-17 22:53:02.034402,8,1392
d89267ba-0f2b-5045-894d-e34070368a10,2025-05-28 14:52:59.034402,9,3691
2afad371-d554-591c-8ae0-52999c271897,2025-05-13 21:57:00.034402,11,3689
c997ebde-6317-5fb1-aecf-b5f45f322933,2025-05-29 08:30:21.034402,16,2689
fb658d45-b425-5351-beab-1f8fc97b83ce,2025-06-08 00:06:25.034402,2,198
be1518f2-d9d1-5bc3-9f89-a946b0b6283a,2025-05-19 08:33:50.034402,5,1695
a1a13181-f53b-5ad7-8beb-c5dfafcdb2cc,2025-06-14 14:28:51.034402,3,60
169d8290-d256-5f3c-91da-9f4237763073,2025-06-15 20:48:29.034402,16,2939
e5f1f30a-db9d-5508-b854-85f236fade7b,2025-06-04 19:23:38.034402,3,60
51bc41e4-9b10-5977-9c2f-e6178b025d68,2025-06-20 08:36:46.034402,3,697
ab1f1659-7473-56f3-990d-0d5027cb33b9,2025-06-17 15:13:42.034402,4,396
7665256c-48c9-58f8-9f7a-b566019c55d3,2025-06-02 21:06:35.034402,5,2495
c5c98ed8-291c-5280-80cf-c46791f8214c,2025-06-05 14:20:55.034402,5,745
76cd6cdd-cc0f-5b6d-affb-e7ca54026460,2025-05-17 04:46:23.034402,11,652
1c3e6b14-5cf9-5389-a06d-28bdad57e38b,2025-06-11 08:28:09.034402,3,1297
0108d277-3495-5cbc-a1bc-b8b5ebcf178b,2025-05-23 20:35:04.034402,19,4373
422fe908-2091-5065-871f-4f4a30ee0bc7,2025-06-12 23:07:53.034402,3,1497
ae12c3c1-4ac2-5209-a251-939b34f994b1,2025-05-09 22:40:05.034402,1,49
e2034f08-e686-5b7f-b609-37e0d78e538f,2025-05-14 18:11:50.034402,11,694
c7487c47-e772-5a35-aea1-d5aec2948525,2025-05-16 08:44:16.034402,16,2539
5e1b2d00-b090-5a27-bf42-c538d0caf130,2025-05-29 16:48:12.034402,10,708
de8d0636-6506-544f-a248-f67c6e89ecbc,2025-06-04 08:18:30.034402,5,2495
c89f3604-0378-5351-829a-0d4420b8d744,2025-05-29 08:52:44.034402,18,2708
9422c232-d7ab-5bc8-bb47-9fa84370ccda,2025-06-16 08:50:05.034402,7,498
ba703b7f-1e92-56f0-80e3-70dc29eda908,2025-06-12 15:18:52.034402,12,585
e05ec050-5448-5617-9c42-2836645e4547,2025-05-17 13:52:23.034402,4,996
c58a4ef8-3545-5b73-b29b-61a88662461c,2025-05-27 06:51:20.034402,10,790
d01b20d7-f771-5c20-a634-7dbe9ca99340,2025-05-27 11:27:54.034402,1,299
eae2dd0b-a36c-59e0-8898-3d4e7ce84f2c,2025-06-20 03:52:57.034402,2,998
0cbb4bbe-672b-5891-9157-67b7b0939bfd,2025-05-11 22:29:39.034402,7,298
72ac158b-aca3-5450-a5e7-644460d35291,2025-06-10 19:18:39.034402,16,2060
daebaf28-fc18-5aa4-84c8-7074ac6db2e8,2025-06-13 23:10:07.034402,11,2302
bbea184f-1c95-51c4-bb95-4823cab2ac1f,2025-06-02 22:19:30.034402,4,1396
7e64a721-91d3-5277-80e8-50cbed5b9aa5,2025-05-13 05:53:41.034402,2,69
df39579d-67fb-5f09-848f-e6494ebc2724,2025-05-11 01:12:27.034402,15,1695
7551590e-3c7d-57f7-bf52-462adf545e5e,2025-05-11 11:02:34.034402,12,385
d020640d-023e-5a09-aa0b-e34e4e6cc1d9,2025-05-27 16:23:11.034402,4,1996
b610851c-d5ce-5ff8-9df6-9d6a8a4d211c,2025-05-10 00:15:08.034402,2,98
f9dc2078-4ce1-5ee5-a329-f0f05d9e4e30,2025-06-04 19:33:47.034402,1,299
ebb509da-3fe1-5c43-99c4-33e1e3e5c3a9,2025-05-31 09:53:20.034402,14,828
0dff4de1-30db-5cf2-a4e9-2c001789ca11,2025-05-30 23:16:43.034402,22,5378
e835cc90-8aca-5216-95ab-c1f1aee8919f,2025-05-17 16:50:18.034402,12,1188
3c0d4e73-db8c-58f3-99f7-ad1099741a8b,2025-06-11 04:54:57.034402,3,297
c1a069e0-540e-538e-960c-a10da3d47ee9,2025-06-05 10:21:00.034402,12,3393
ec7df0a1-f6ab-59e4-8f7c-6572f32060d1,2025-06-21 11:18:43.034402,2,198
b90ffbfc-0068-5dd1-bd7d-f06c87e89518,2025-05-19 15:29:24.034402,19,5086
677da0bb-de76-5335-9797-e544081e1cb7,2025-05-30 11:33:56.034402,2,998
2fcf27f2-8916-5eef-a5f8-a2ac9aa2a900,2025-05-26 04:30:38.034402,7,593
f9b9a4fe-0f55-53f1-9f62-0fe5d96f6439,2025-06-05 14:22:05.034402,6,2394
4b947366-f79c-56d4-9c7f-2a5f89e68174,2025-06-15 13:55:30.034402,11,1989
db8bb9fe-65bb-5308-a9c2-4ab809ef092a,2025-05-13 15:29:18.034402,12,2738
f50214eb-c0e9-57dc-95ae-fcb05d9dcb7a,2025-06-07 05:59:10.034402,9,4491
2f06b7b0-bb91-5ba0-b557-84985d85f8f3,2025-06-03 17:22:13.034402,6,394
978d2c6f-fab0-522a-bcdc-954db78e3816,2025-05-18 02:33:29.034402,14,5549
19be5fbc-3761-55bf-b71d-76f4580644d3,2025-06-17 01:41:14.034402,12,1472
3a80b4a0-871a-57e5-a6ad-d96ac2c24d48,2025-05-10 19:45:47.034402,5,1537
6cedc729-f988-5411-aec9-3f5d0dcc1cf5,2025-05-26 17:44:43.034402,7,2693
048f460d-f7d8-56cd-8ec5-8c33a7e26469,2025-05-15 21:10:15.034402,5,245
54f6280f-160f-5b42-8352-4a44f6a414ba,2025-06-10 03:45:23.034402,12,1277
2f82c244-df45-5e94-a6ca-ec9571ea2bda,2025-05-31 21:25:23.034402,5,495
b9c9eb7f-f7f7-5bef-b46b-e5f121123685,2025-06-06 18:23:15.034402,12,5030
033719b0-5e05-5adc-857b-d6d66425efe9,2025-06-11 19:53:05.034402,10,1240
02bfffd8-a494-52bb-b013-a274decd72b6,2025-05-23 01:37:54.034402,2,998
3d0a009c-d392-54d8-becf-39d5787c4552,2025-06-17 09:09:53.034402,8,1142
255af74b-2969-5335-9e81-bb13e66a5cdf,2025-06-20 11:40:29.034402,4,80
8f24263f-d741-5200-b2cc-f5b0a23d3fec,2025-05-17 16:03:57.034402,7,298
ece69aba-d82f-5040-96c9-6385cc2af784,2025-06-01 01:21:44.034402,13,4208
a0ce95d2-8bc6-51c3-a99a-91f0dfa054b9,2025-06-22 12:20:43.034402,3,897
99eed180-4a45-5c8b-aead-0bb7a16a5570,2025-05-12 09:00:33.034402,8,1642
843efb7b-77c0-5645-a9e5-cfc034ecabc2,2025-05-21 00:38:59.034402,11,1889
c683bc25-f1fb-57b0-bc47-3e9d2e22d8b0,2025-05-26 15:39:25.034402,2,998
44c0d5f1-6a24-5229-8a2c-30b266c765e1,2025-05-30 02:47:38.034402,9,4012
d1108e98-1ad8-5b5e-8c04-72e41c08c82a,2025-06-04 08:45:46.034402,14,3136
8ac99ace-93dd-591c-97e2-890f8c82de45,2025-06-08 15:50:42.034402,17,4538
95c50271-265f-5742-97b2-5241daf1a9fb,2025-06-08 07:45:43.034402,2,998
45bea664-e3f7-5fd4-ae24-4f31b2ed515b,2025-05-21 13:52:22.034402,14,3791
8e0f4246-923c-51cd-a172-fbfea65aaab2,2025-05-17 07:19:57.034402,10,1840
8d6a98c6-2933-598c-9816-7d03980a3475,2025-06-08 20:26:14.034402,2,98
0f41a2a9-a335-50d6-8940-30edb5df5d83,2025-05-11 01:20:32.034402,10,2190
e60e385f-ba09-5eb6-8a8f-3f7daf8d9a8c,2025-05-23 08:34:06.034402,4,646
178bedd5-020e-5024-a8f4-2cf5affa973f,2025-06-19 08:44:00.034402,6,394
09520a31-0487-57ea-bede-333e2682463f,2025-06-02 01:58:14.034402,7,893
a99e8a24-2b11-51b3-9fee-f7385b7e8771,2025-05-23 16:51:51.034402,1,99
d36bd18b-a5d4-5619-9e02-267c0ff10d13,2025-06-04 22:59:49.034402,9,4491
09816652-cb5a-5835-9d75-8c53d731c3c4,2025-06-12 16:18:42.034402,1,99
17e156ad-b9bc-5f35-bca1-1a35d1699baf,2025-05-19 14:50:27.034402,5,416
5750b835-fb0a-5159-924c-67e7f33961db,2025-06-17 00:19:57.034402,3,60
4196ba12-affc-5f20-a8b4-6e254762bdf0,2025-06-07 20:11:45.034402,17,2925
13f37ef5-ae84-5a62-9f8f-8b02d64a8ed9,2025-05-21 19:30:40.034402,7,2593
0101c431-2a5a-5ae2-b140-8b0de976045c,2025-06-18 18:29:29.034402,9,1441
508301cf-a2cc-5e4c-be5b-248771a2c902,2025-05-13 19:09:51.034402,11,1794
